"ID";"HUMEDAD";"LUMINOSIDAD";"NITROGENO";"POTASIO";"FOSFORO";"ACIDEZ";"TEMP"
"15805";"81,1074";"6,63647";"0,559011";"250,329";"47,5849";"5,0797";"48,2568"
"15806";"0,701126";"10,5093";"1,11078";"432,258";"335,975";"4,46186";"1,41298"
"15807";"97,0228";"9,16728";"3,02323";"370,182";"128,459";"3,69122";"39,219"
"15808";"11,0758";"2,20555";"4,82731";"178,008";"71,6982";"7,67438";"24,2693"
"15809";"72,2512";"9,39988";"3,67946";"152,017";"249,948";"7,2238";"37,2752"
"15810";"86,3541";"2,74147";"3,29583";"436,512";"279,976";"1,70263";"20,3162"
"15811";"67,3008";"9,73349";"0,884954";"351,445";"321,468";"1,86254";"11,3276"
"15812";"25,0258";"17,5877";"1,7935";"483,29";"102,929";"5,0507";"5,19633"
"15813";"15,6325";"9,3496";"1,50221";"258,526";"147,63";"9,15393";"14,1516"
"15814";"53,3266";"7,61123";"0,919848";"284,018";"229,624";"3,81003";"12,1379"
"15815";"28,2184";"8,13483";"0,96774";"409,217";"153,48";"8,69617";"12,9916"
"15816";"31,3338";"15,2383";"2,49095";"96,1174";"113,456";"3,89555";"2,89405"
"15817";"97,497";"14,4912";"5,99396";"114,54";"333,136";"4,38089";"17,3854"
"15818";"68,1362";"15,3968";"1,94488";"383,678";"20,7438";"4,89654";"31,1611"
"15819";"18,6225";"13,5551";"3,80235";"354,627";"221,666";"9,82121";"11,3831"
"15820";"69,3507";"13,2809";"2,99097";"291,052";"351,624";"7,98214";"35,1898"
"15821";"82,9305";"9,20611";"3,30643";"183,228";"51,0578";"2,26548";"25,7164"
"15822";"49,7344";"14,1435";"1,88685";"136,501";"370,136";"4,44195";"43,2542"
"15823";"92,1728";"9,45939";"5,25731";"404,061";"160,159";"0,572759";"26,2111"
"15824";"55,8099";"17,8766";"3,63571";"240,21";"119,77";"2,73633";"3,75555"
"15825";"47,3754";"2,655";"4,37411";"391,556";"100,136";"1,0489";"30,9138"
"15826";"40,1073";"11,432";"3,17761";"325,967";"325,903";"5,17455";"6,98195"
"15827";"6,16972";"8,30244";"3,38847";"199,421";"345,904";"2,79006";"19,1371"
"15828";"51,8713";"14,7147";"5,62962";"109,585";"259,234";"9,60514";"49,2656"
"15829";"37,7806";"15,5085";"4,27186";"457,319";"160,513";"8,33595";"45,7359"
"15830";"89,1266";"12,6646";"3,93018";"349,73";"377,952";"6,78816";"45,9365"
"15831";"42,3375";"12,6987";"3,32176";"193,349";"47,5222";"7,95204";"27,6634"
"15832";"62,245";"12,0214";"2,90772";"478,378";"184,478";"1,41611";"36,7633"
"15833";"107,956";"6,60618";"0,005933";"403,144";"113,985";"8,36222";"39,1913"
"15834";"106,076";"15,8729";"1,63305";"294,477";"162,715";"2,86974";"27,5224"
"15835";"28,4264";"3,66638";"4,11765";"89,7656";"1,21695";"0,216228";"16,2664"
"15836";"44,5789";"9,38573";"4,24284";"311,857";"187,21";"3,66082";"30,3699"
"15837";"49,0895";"11,1384";"3,59726";"337,206";"282,965";"2,01509";"35,1578"
"15838";"16,6997";"2,31294";"1,47722";"349,421";"112,506";"9,73752";"45,9805"
"15839";"32,6591";"12,923";"2,60957";"415,091";"266,118";"8,92924";"37,7768"
"15840";"19,8944";"6,91748";"5,2426";"220,333";"118,003";"7,18565";"24,9698"
"15841";"66,6567";"10,271";"3,56793";"222,006";"98,0127";"5,61655";"28,5208"
"15842";"60,9644";"2,54937";"1,0714";"315,148";"309,848";"2,45738";"24,4998"
"15843";"62,4601";"4,48133";"4,35587";"59,5367";"286,497";"8,65077";"13,4619"
"15844";"94,5483";"11,3269";"3,89401";"279,895";"271,373";"3,58527";"44,3586"
"15845";"4,38361";"1,95611";"3,66576";"441,675";"382,276";"7,08495";"13,5797"
"15846";"93,6026";"2,6453";"2,21356";"230,374";"49,0446";"3,08473";"40,6724"
"15847";"47,3648";"16,8801";"1,39971";"438,844";"133,919";"6,40021";"29,3341"
"15848";"89,9962";"14,364";"1,38687";"68,6404";"8,14212";"1,68839";"37,2615"
"15849";"77,5282";"7,17334";"2,26254";"182,461";"265,107";"1,47218";"45,2559"
"15850";"7,20827";"12,8846";"2,79897";"76,8201";"303,389";"2,21025";"3,68743"
"15851";"14,5154";"3,14061";"4,46326";"98,8831";"296,748";"0,237287";"40,9677"
"15852";"39,2973";"6,13687";"2,51512";"197,074";"103,36";"0,055402";"12,0615"
"15853";"67,6909";"17,2757";"5,92125";"116,874";"138,85";"9,12703";"12,5578"
"15854";"2,39585";"4,3845";"4,14478";"282,666";"382,016";"0,003403";"36,014"
"15855";"80,1273";"17,4245";"4,81045";"382,218";"373,574";"1,74174";"44,5975"
"15856";"1,50815";"5,80344";"0,744334";"211,474";"163,442";"4,1175";"33,3846"
"15857";"99,035";"1,78359";"3,27456";"254,768";"323,74";"3,05037";"19,7998"
"15858";"20,7098";"17,8826";"4,46298";"312,393";"350,628";"6,54475";"44,5883"
"15859";"108,752";"8,92913";"1,92295";"163,573";"1,81638";"1,42796";"0,197462"
"15860";"59,938";"4,68912";"2,61693";"374,273";"243,529";"6,43529";"20,3367"
"15861";"50,2253";"7,11569";"5,6765";"486,563";"225,706";"9,95028";"27,1902"
"15862";"108,994";"6,90695";"4,4974";"371,495";"100,349";"4,33798";"8,62229"
"15863";"79,0522";"15,6627";"2,98198";"304,638";"176,439";"5,21967";"8,73976"
"15864";"104,694";"4,73349";"1,55892";"399,037";"106,683";"3,43079";"35,7606"
"15865";"82,1037";"10,0191";"5,15337";"458,607";"147,084";"1,47387";"35,6537"
"15866";"93,5857";"16,3355";"1,68702";"216,14";"307,543";"1,40219";"33,4006"
"15867";"93,714";"13,2633";"4,17825";"486,739";"387,131";"6,48699";"44,3939"
"15868";"63,1452";"6,04787";"3,55397";"229,554";"334,235";"7,43877";"8,825"
"15869";"80,5937";"11,347";"0,57663";"164,7";"120,502";"5,74983";"4,84437"
"15870";"87,587";"8,66853";"0,830643";"51,307";"176,531";"8,88479";"5,7033"
"15871";"59,6052";"5,18617";"1,23102";"127,554";"2,01771";"4,33674";"36,9647"
"15872";"64,9061";"1,94486";"5,14579";"433,814";"117,101";"8,64638";"13,8073"
"15873";"85,4563";"17,576";"5,92799";"479,318";"104,968";"6,57954";"28,9469"
"15874";"77,8254";"12,0658";"4,02973";"101,702";"394,079";"6,62064";"5,72911"
"15875";"14,0904";"12,0696";"4,78753";"7,73402";"165,288";"8,50905";"33,6632"
"15876";"33,5883";"12,8946";"0,878231";"497,591";"307,924";"0,735307";"33,4456"
"15877";"56,4794";"4,73792";"0,305608";"432,809";"74,37";"0,156916";"36,2074"
"15878";"79,8433";"17,8757";"0,61589";"139,487";"133,683";"7,64371";"47,434"
"15879";"17,5895";"12,2036";"2,05284";"27,8758";"94,8391";"4,13656";"35,1727"
"15880";"71,6018";"8,93246";"5,81672";"40,9543";"352,636";"9,53571";"13,3303"
"15881";"37,0551";"4,63064";"1,86658";"431,677";"217,941";"5,71242";"16,0199"
"15882";"57,728";"11,1427";"0,309524";"297,962";"266,966";"7,83807";"22,3207"
"15883";"20,4768";"0,247895";"1,44768";"397,737";"259,09";"2,26264";"12,5864"
"15884";"15,0111";"16,5136";"1,32455";"89,1487";"246,829";"1,43669";"48,2932"
"15885";"4,99324";"8,79711";"0,262724";"228,649";"348,591";"4,48683";"9,17048"
"15886";"106,698";"1,22924";"5,91373";"385,239";"61,8035";"5,58665";"40,2529"
"15887";"66,6221";"7,63475";"4,30054";"85,4669";"291,289";"8,71496";"0,391043"
"15888";"95,4069";"11,179";"2,56206";"408,705";"372,355";"6,42767";"13,3229"
"15889";"69,5753";"8,90469";"3,78476";"359,81";"78,2875";"8,11615";"30,4422"
"15890";"40,7417";"2,48101";"5,96895";"50,0773";"56,3703";"0,520932";"13,254"
"15891";"3,92151";"1,30919";"3,34098";"399,325";"62,2282";"2,17898";"7,76389"
"15892";"1,60049";"9,49414";"1,36744";"265,466";"159,149";"1,86662";"43,5635"
"15893";"87,7495";"2,44555";"5,53596";"55,986";"114,121";"9,70822";"42,0043"
"15894";"79,7538";"1,48199";"4,92573";"186,464";"303,849";"7,03925";"30,2184"
"15895";"38,3435";"15,5631";"1,93557";"452,98";"316,263";"3,56233";"44,4795"
"15896";"33,9672";"17,5428";"3,19428";"498,196";"114,251";"8,85796";"36,4627"
"15897";"52,2355";"2,91225";"1,49193";"32,9411";"365,068";"9,98437";"32,4192"
"15898";"69,5512";"7,89945";"0,365632";"314,249";"91,4265";"6,90299";"31,9122"
"15899";"24,3746";"1,27481";"5,31757";"352,556";"202,13";"8,25375";"30,5724"
"15900";"91,3041";"7,64664";"4,56001";"219,805";"95,2814";"4,83981";"34,8297"
"15901";"4,03755";"3,5872";"1,87573";"196,292";"38,2982";"8,80713";"16,5988"
"15902";"71,6867";"6,8292";"0,784466";"133,54";"344,899";"6,46202";"21,615"
"15903";"109,679";"7,14539";"3,14702";"217,095";"199,837";"4,94502";"6,96496"
"15904";"57,9836";"1,8681";"2,95307";"53,207";"0,686346";"4,38126";"2,32717"
"15905";"0,689426";"1,39281";"5,96488";"115,841";"160,596";"4,76195";"9,48405"
"15906";"57,2382";"3,2261";"4,95983";"203,091";"160,197";"2,52875";"31,9991"
"15907";"92,2357";"9,92006";"3,14733";"329,45";"35,8457";"2,86517";"31,4398"
"15908";"26,7501";"11,7958";"3,5487";"343,776";"83,3904";"3,88979";"9,55008"
"15909";"42,6701";"6,10095";"5,71933";"422,343";"234,332";"2,36117";"3,20968"
"15910";"32,6721";"9,21361";"2,9116";"113,723";"182,306";"6,31113";"47,1747"
"15911";"102,991";"12,1353";"3,36465";"257,77";"97,3917";"0,725276";"30,9154"
"15912";"74,6077";"9,21416";"4,99295";"268,046";"228,553";"3,60693";"24,4339"
"15913";"97,1438";"7,72358";"0,329271";"128,291";"305,625";"6,06741";"12,409"
"15914";"102,233";"6,79457";"5,76049";"248,917";"228,053";"0,929155";"23,1818"
"15915";"8,2808";"4,11023";"5,28185";"167,702";"187,626";"9,63613";"19,7997"
"15916";"59,7172";"11,0403";"3,32945";"223,447";"392,945";"3,09056";"31,1742"
"15917";"65,5684";"10,0716";"3,18149";"292,972";"172,435";"6,92121";"11,3669"
"15918";"64,5086";"4,34733";"5,79469";"0,250566";"243,494";"3,78782";"28,8738"
"15919";"55,0821";"14,1842";"2,72299";"244,067";"242,252";"0,887662";"46,5027"
"15920";"14,9416";"14,5415";"5,61889";"275,974";"102,709";"7,10133";"7,46068"
"15921";"60,6815";"13,2862";"1,99279";"217,078";"223,784";"9,53739";"18,0287"
"15922";"78,8701";"2,25058";"1,0232";"179,445";"163,305";"6,33517";"7,62338"
"15923";"52,1363";"10,4281";"2,89199";"288,287";"22,1404";"0,458789";"32,326"
"15924";"27,2899";"16,1812";"5,97634";"343,524";"349,849";"8,41205";"22,9912"
"15925";"65,8692";"9,21816";"2,24";"441,601";"24,44";"9,41115";"35,178"
"15926";"28,4473";"4,19231";"1,51679";"96,133";"25,6209";"3,91211";"16,4623"
"15927";"102,43";"3,32326";"4,51037";"495,192";"361,929";"6,64651";"35,1433"
"15928";"22,5052";"1,38992";"4,31704";"256,256";"25,8721";"6,57958";"10,6773"
"15929";"104,498";"15,3473";"2,54049";"488,709";"134,897";"5,01741";"17,6582"
"15930";"88,5324";"17,3563";"5,32144";"405,555";"381,625";"4,99013";"7,99109"
"15931";"107,109";"9,57658";"1,35062";"16,3323";"44,3503";"5,28435";"43,3564"
"15932";"101,755";"16,025";"5,42554";"446,676";"238,892";"7,8389";"34,1443"
"15933";"77,4351";"1,17643";"5,6632";"172,405";"360,507";"9,97216";"0,040395"
"15934";"33,6251";"2,86001";"1,58914";"461,156";"389,471";"9,71796";"17,3318"
"15935";"32,9516";"2,69748";"2,5368";"454,02";"230,776";"3,16419";"19,3691"
"15936";"70,7211";"3,29781";"2,9746";"338,673";"309,529";"6,84466";"36,283"
"15937";"88,1212";"7,44642";"1,34864";"77,7682";"174,849";"1,38278";"15,6082"
"15938";"7,13612";"4,988";"1,02573";"118,36";"181,811";"4,22659";"10,2966"
"15939";"8,32546";"10,5719";"1,12875";"391,118";"334,572";"6,55481";"4,36539"
"15940";"21,7212";"2,01011";"2,9751";"146,526";"279,134";"9,64341";"22,7789"
"15941";"63,5467";"7,2334";"0,165216";"256,866";"385,388";"0,348931";"4,39764"
"15942";"52,3729";"12,1026";"4,02301";"243,551";"11,7733";"8,88378";"43,9395"
"15943";"31,7259";"10,3773";"1,5332";"466,361";"51,0914";"0,148503";"41,815"
"15944";"36,9494";"9,72278";"5,23793";"372,668";"155,378";"0,566183";"15,5447"
"15945";"29,3329";"0,535462";"4,63619";"180,017";"93,7043";"0,773518";"5,27065"
"15946";"38,1448";"10,378";"1,79998";"110,777";"364,221";"8,11508";"49,2378"
"15947";"29,8065";"13,0265";"5,43773";"204,599";"337,133";"2,71636";"37,2302"
"15948";"26,0588";"16,5643";"0,157599";"104,66";"362,171";"6,23865";"39,2835"
"15949";"34,8167";"14,2709";"2,78695";"209,243";"286,532";"3,17442";"36,543"
"15950";"38,0094";"11,0074";"1,97095";"137,075";"124,679";"9,65336";"8,30357"
"15951";"97,2657";"16,8992";"1,31439";"138,969";"215,575";"8,49792";"18,5278"
"15952";"103,004";"2,73451";"0,548197";"73,7252";"132,907";"0,437973";"24,9852"
"15953";"40,5436";"4,38449";"2,23958";"250,313";"212,047";"1,15745";"19,8309"
"15954";"79,6382";"12,822";"0,474214";"455,51";"269,178";"0,081025";"39,3488"
"15955";"38,8049";"2,39231";"4,64764";"87,5339";"178,849";"8,20444";"2,39227"
"15956";"101,294";"3,66419";"4,60533";"2,30765";"254,001";"3,04904";"37,5899"
"15957";"92,6858";"17,6034";"2,95004";"157,68";"324,716";"5,92523";"37,5477"
"15958";"33,7586";"10,9311";"4,076";"364,843";"368,41";"1,14669";"44,0384"
"15959";"14,2905";"1,85777";"3,57341";"439,612";"19,264";"7,98149";"25,6407"
"15960";"38,3405";"15,5178";"5,36978";"418,506";"359,228";"1,6072";"21,715"
"15961";"16,8471";"9,69611";"5,05089";"72,461";"227,89";"6,91674";"25,0429"
"15962";"75,0633";"9,17381";"3,25338";"313,756";"130,935";"9,85522";"0,307552"
"15963";"15,9065";"2,80656";"5,27389";"179,797";"48,3729";"5,05316";"13,2279"
"15964";"84,5757";"8,25534";"4,848";"264,56";"329,911";"1,50777";"46,2677"
"15965";"96,1698";"6,59224";"5,77894";"92,0065";"343,068";"0,606026";"48,1194"
"15966";"36,0321";"16,1414";"1,64963";"113,857";"233,4";"8,57806";"7,5304"
"15967";"43,9435";"3,19644";"3,22121";"54,7456";"56,2227";"0,815721";"49,2891"
"15968";"100,567";"7,91621";"0,70827";"436,69";"239,588";"1,42933";"10,4362"
"15969";"104,298";"5,56525";"2,78588";"38,6414";"282,541";"9,10184";"13,5414"
"15970";"32,639";"5,06215";"2,61085";"439,252";"272,175";"7,73706";"0,363876"
"15971";"74,4291";"7,52482";"3,15049";"143,861";"370,651";"8,9224";"19,0343"
"15972";"89,3674";"9,80381";"5,35215";"489,17";"320,402";"2,26689";"16,0678"
"15973";"7,0514";"1,30643";"1,84018";"246,624";"122,605";"1,37486";"13,8085"
"15974";"81,5777";"17,3205";"3,49864";"117,505";"323,893";"2,53937";"6,01366"
"15975";"29,9413";"14,9402";"5,76024";"482,155";"366,072";"0,722232";"41,0614"
"15976";"22,1627";"14,4766";"0,642409";"443,079";"206,96";"0,439975";"47,7964"
"15977";"61,2551";"17,7592";"1,97891";"475,881";"31,0823";"3,10119";"21,5674"
"15978";"24,6106";"3,66991";"1,23441";"286,067";"69,8494";"8,83692";"6,03137"
"15979";"2,09274";"1,83145";"1,77367";"49,79";"17,0061";"3,74548";"37,4542"
"15980";"54,2365";"6,44225";"3,92284";"330,635";"357,666";"2,6827";"22,9336"
"15981";"64,1163";"4,74409";"4,5751";"474,121";"248,799";"0,528758";"12,8223"
"15982";"12,8166";"13,0473";"0,998145";"72,13";"187,325";"8,98815";"4,58617"
"15983";"71,6586";"3,3727";"3,70363";"336,679";"326,883";"7,53694";"21,0926"
"15984";"85,9666";"10,9735";"0,930524";"446,511";"347,349";"8,98895";"15,6396"
"15985";"85,9264";"17,9559";"4,78944";"433,972";"374,15";"5,98366";"8,56776"
"15986";"21,6639";"6,82559";"3,40194";"418,273";"61,5342";"9,42961";"28,3168"
"15987";"57,9376";"5,32927";"1,44556";"333,852";"157,448";"4,75356";"20,7772"
"15988";"11,6937";"17,9709";"5,99855";"189,478";"57,0062";"4,03532";"46,4891"
"15989";"18,9996";"2,78262";"3,99726";"233,674";"390,115";"0,233404";"23,7592"
"15990";"75,7";"16,8904";"2,08723";"50,9853";"210,941";"9,89093";"44,5309"
"15991";"13,2897";"1,27685";"1,9401";"170,262";"94,2535";"9,82814";"24,1832"
"15992";"5,24786";"15,1713";"2,41255";"64,8541";"29,9551";"5,41635";"23,3377"
"15993";"54,234";"4,05297";"0,515104";"237,326";"133,105";"5,76788";"46,9673"
"15994";"16,8191";"12,1747";"5,15896";"466,253";"337,974";"6,96061";"0,643292"
"15995";"11,5056";"9,31446";"0,640066";"328,001";"208,173";"0,28348";"38,8387"
"15996";"6,81675";"8,26541";"0,946491";"68,0571";"307,442";"9,7122";"43,974"
"15997";"64,8345";"12,0747";"5,68061";"332,712";"99,5762";"4,31503";"8,65312"
"15998";"90,9581";"4,45305";"2,51943";"146,162";"271,619";"9,56909";"29,8586"
"15999";"77,054";"12,3571";"4,91308";"105,346";"180,888";"7,86673";"6,13595"
"16000";"102,837";"17,706";"2,92074";"390,177";"356,293";"2,48634";"11,5741"
"16001";"88,5717";"7,23705";"5,53612";"153,446";"204,77";"9,14319";"7,82687"
"16002";"75,0158";"8,46096";"4,93903";"280,392";"118,222";"7,5834";"19,7018"
"16003";"60,403";"12,6441";"1,75212";"386,45";"30,5164";"6,4724";"18,4915"
"16004";"46,8702";"10,0436";"3,61376";"21,7642";"176,255";"7,55712";"34,9862"
"16005";"6,90639";"16,7369";"1,47516";"13,3193";"86,6357";"1,59121";"9,54095"
"16006";"24,0053";"0,94138";"4,10355";"338,884";"53,7388";"8,91799";"30,222"
"16007";"25,3857";"13,8356";"2,3518";"239,085";"46,2526";"0,285539";"9,45823"
"16008";"29,7718";"6,93818";"3,52231";"428,64";"210,644";"7,33675";"3,42236"
"16009";"94,8755";"0,803887";"2,76205";"326,651";"94,064";"6,00321";"34,8105"
"16010";"83,0393";"13,5793";"3,81254";"252,554";"244,042";"8,2036";"18,7678"
"16011";"38,2447";"13,1506";"1,90193";"33,9925";"347,681";"3,06671";"34,273"
"16012";"99,1755";"0,096322";"3,21764";"114,619";"200,192";"9,29919";"7,59879"
"16013";"27,6291";"12,8864";"5,36289";"495,555";"192,994";"7,05932";"27,233"
"16014";"92,6426";"0,742929";"3,3597";"303,519";"263,449";"3,91356";"8,48304"
"16015";"35,8199";"3,34563";"2,16685";"461,705";"279,343";"1,11162";"0,75392"
"16016";"8,61002";"12,9635";"0,730175";"203,176";"282,79";"3,15424";"39,4409"
"16017";"66,2212";"15,0907";"3,297";"309,684";"90,2478";"5,36219";"30,13"
"16018";"33,0275";"14,3103";"3,52663";"484,014";"245,249";"9,20862";"29,9028"
"16019";"81,2068";"16,9294";"2,05259";"184,614";"89,9331";"8,7252";"2,77884"
"16020";"46,8238";"10,3504";"5,648";"129,444";"29,4389";"7,54872";"11,2075"
"16021";"90,9272";"0,473125";"0,3647";"38,4261";"199,195";"9,06738";"6,63393"
"16022";"69,4792";"0,847149";"1,8192";"414,314";"218,726";"8,91577";"30,2477"
"16023";"4,81935";"12,0815";"0,608117";"115,919";"188,165";"2,71707";"21,2413"
"16024";"48,0278";"14,9168";"5,68111";"171,663";"23,5255";"9,11354";"17,9622"
"16025";"23,031";"9,93649";"0,668409";"186,374";"6,0065";"9,13853";"14,8536"
"16026";"15,2061";"4,00996";"4,49547";"452,896";"45,0382";"0,757472";"9,10798"
"16027";"51,7635";"6,6118";"0,660343";"492,417";"189,007";"9,64009";"5,63363"
"16028";"63,9571";"0,866476";"3,83474";"413,998";"248,904";"9,24951";"15,8598"
"16029";"60,6663";"9,49755";"3,34507";"445,967";"242,835";"7,98054";"42,4835"
"16030";"109,16";"16,3608";"2,99956";"484,89";"276,915";"0,360969";"16,5184"
"16031";"82,7806";"9,14043";"3,27459";"185,672";"336,67";"9,88008";"38,8321"
"16032";"92,1984";"4,2993";"4,54275";"427,262";"85,3516";"1,8136";"16,0883"
"16033";"56,5335";"12,5502";"2,22822";"495,543";"179,62";"2,48694";"36,6558"
"16034";"95,5523";"17,9822";"4,00023";"240,688";"15,8448";"0,170311";"49,2408"
"16035";"107,408";"3,55381";"3,07464";"158,845";"220,917";"1,78286";"48,7187"
"16036";"86,6612";"16,6129";"4,22291";"236,552";"397,474";"3,56073";"34,9837"
"16037";"35,1454";"0,493172";"5,24722";"130,477";"369,028";"5,78668";"41,8281"
"16038";"50,7979";"16,8625";"1,71882";"136,593";"138,041";"7,77233";"42,6037"
"16039";"106,049";"11,4271";"2,65448";"451,725";"68,0642";"0,236216";"6,43365"
"16040";"89,4328";"10,4731";"5,23017";"236,34";"330,968";"1,48246";"7,03967"
"16041";"63,433";"2,71474";"5,77077";"46,234";"380,793";"7,55383";"38,8191"
"16042";"28,909";"16,2413";"0,849709";"379,912";"125,75";"2,16545";"5,9512"
"16043";"82,4839";"13,832";"5,53785";"2,185";"367,221";"7,18473";"34,3775"
"16044";"3,68794";"12,4513";"2,45004";"66,3613";"161,514";"7,0299";"38,5406"
"16045";"13,6893";"3,97058";"2,39966";"8,13364";"2,03918";"1,45618";"15,9291"
"16046";"83,1875";"8,256";"0,218698";"79,6271";"329,336";"6,75731";"45,7435"
"16047";"24,6553";"6,50478";"4,98478";"278,92";"211,144";"7,43678";"22,7405"
"16048";"6,0915";"12,2288";"5,95996";"444,073";"262,757";"3,01729";"9,12803"
"16049";"12,2077";"6,82058";"0,951307";"90,4213";"260,647";"0,486084";"30,0089"
"16050";"61,5037";"13,4444";"5,35697";"88,8472";"142,565";"1,82722";"11,2718"
"16051";"68,5828";"12,4114";"1,17573";"36,2517";"63,4639";"9,8873";"41,5603"
"16052";"26,6424";"15,3466";"2,69305";"396,843";"233,455";"3,66814";"2,83773"
"16053";"45,0528";"10,9803";"4,06649";"421,744";"42,9268";"5,56392";"4,96967"
"16054";"6,28348";"4,41766";"2,68478";"372,066";"187,992";"7,76901";"37,3233"
"16055";"41,1251";"10,6425";"2,31827";"388,462";"100,316";"6,88277";"0,974814"
"16056";"82,22";"8,52562";"3,8011";"309,614";"145,009";"8,66207";"8,74276"
"16057";"44,655";"1,78533";"0,284794";"315,589";"82,1534";"0,689143";"44,2713"
"16058";"37,2478";"3,46495";"1,49663";"120,666";"87,6357";"5,75167";"38,8911"
"16059";"2,24453";"4,75174";"4,58234";"160,915";"108,558";"0,826192";"29,5676"
"16060";"49,6406";"0,319659";"4,23662";"157,791";"267,958";"6,33095";"29,4147"
"16061";"23,2896";"2,44783";"0,614781";"165,001";"216,124";"4,917";"9,72324"
"16062";"73,3049";"10,8736";"1,11471";"205,369";"319,089";"2,36441";"48,6325"
"16063";"101,812";"17,052";"5,98355";"296,852";"212,734";"7,32575";"39,451"
"16064";"2,19138";"8,6664";"0,166576";"463,769";"109,761";"6,80153";"19,435"
"16065";"67,051";"4,03391";"4,68331";"295,564";"291,441";"3,61166";"10,1785"
"16066";"45,216";"8,20932";"0,749854";"495,657";"321,394";"2,69143";"2,23997"
"16067";"30,871";"10,334";"1,31752";"144,766";"5,19906";"7,61767";"28,8203"
"16068";"57,5595";"16,333";"5,11063";"139,965";"202,881";"0,762485";"2,11826"
"16069";"83,5242";"5,3867";"1,24853";"402,318";"49,0637";"9,20298";"27,4793"
"16070";"70,6162";"6,61933";"4,73537";"246,364";"326,451";"9,44006";"22,6453"
"16071";"79,7416";"15,8318";"1,63701";"258,266";"172,138";"1,78148";"15,6"
"16072";"52,9313";"10,9906";"2,9171";"37,4252";"164,146";"7,37744";"10,8982"
"16073";"85,6573";"6,72671";"1,47321";"370,441";"173,751";"2,18918";"29,8423"
"16074";"85,8499";"6,4807";"0,915852";"339,368";"97,1345";"8,62457";"21,0295"
"16075";"10,5216";"0,399872";"5,71504";"110,447";"326,655";"1,5146";"16,6311"
"16076";"100,661";"16,7581";"1,76834";"40,4486";"120,946";"1,97256";"16,3063"
